ID,sex,age_years,right_handedness,years_in_education,highest_education_level,current_education_level,digit_span_forward,digit_span_backward,grammatical_sensitivity,nback_1_back_dprime,nback_2_back_dprime,nback_3_back_dprime,one_minute_reading,predictive_sent_proc_RT,predictive_sent_proc_accuracy,perceptual_speed_visual_RT,perceptual_speed_auditory_RT,perceptual_speed_visual_decision,SEGM_RT_training,SEGM_RT_TRN3_RND4,SEGM_RT_RND4_REC5,SEGM_ACC_training,SEGM_ACC_TRN3_RND4,SEGM_ACC_RND4_REC5,SEGM_2AFC_bigram,SEGM_2AFC_trigram,SEGM_production,AGL_ACC_training,AGL_2AFC_phrase,AGL_2AFC_sentence,AGL_production,selfpaced_gardenpath_target,selfpaced_violation_processing_target,simon_RT,simon_accuracy,stroop_RT,stroop_accuracy,pragmatic_comprehension
1205,female,20.70277778,1,14,secondary,BA_BSc,9,6,1,-0.524400513,2.317984955,0.757151053,339,0.831616,0.090909091,0.2684,0.2558,0.6951575,0.073875,0.16637,NA,-0.125,0,-0.875,0.611111111,0.611111111,0.75,NA,NA,NA,NA,0.0842065,0.336405625,0.0201375,-0.025,0.114175,0.033333333,0.833333333
1206,female,20.45555556,1,13,secondary,BA_BSc,6,5,NA,-2.983339228,-0.510981813,1.281551566,286,0.9118055,0.136363636,0.2707575,0.27912,1.0619425,0.03082,0.08458,0.02443,-0.0625,0.0625,-0.0625,0.444444444,0.5,0.583333333,NA,NA,NA,NA,0.4936075,0.372062857,0.0346725,0,0.3421,0.033333333,0.833333333
1207,female,22.35833333,1,15,secondary,BA_BSc,6,4,0.846153846,2.563103131,0.25965912,-0.27105341,285,0.560079,0,0.255145,0.257445,0.774585,0.117905,0.198455,0.177665,0.125,0.125,0.125,0.777777778,0.833333333,0.583333333,NA,NA,NA,NA,0.140636667,0.106654286,0.02071,0.05,0.1671,0,0.888888889
1208,female,22.12777778,1,15,secondary,BA_BSc,9,6,0.769230769,8.529781588,-0.63866757,-5.546442359,273,0.351601,0.045454545,0.32036,0.260015,0.996585,0.128945,0.14838,0.1321825,0,0.25,0.0625,0.388888889,0.222222222,0.583333333,NA,NA,NA,NA,0.187979,0.315280625,0.0912575,0,0.21813,0.033333333,0.944444444
1209,female,53.66944444,1,16,BA_BSc,NA,3,6,0.846153846,8.529781588,1.516110984,1.366021746,370,0.720707,0,0.285735,0.270705,1.1335925,0.05255,0.20913,0.0444175,0.125,0.0625,0.1875,0.555555556,0.611111111,0.666666667,NA,NA,NA,NA,0.085819375,0.132016875,-0.0081575,0.05,0.167035,0,0.833333333
1210,female,20.30555556,1,14,secondary,BA_BSc,7,4,1,5.106512027,8.529781588,0.58827413,330,1.0391585,0.045454545,0.248995,0.2710175,0.7783625,0.00332,0.10183,0.067505,0,0.0625,0.0625,0.555555556,0.555555556,0.666666667,NA,NA,NA,NA,0.0092705,0.10942125,0.06026,0.05,0.284065,0.066666667,0.833333333
1211,female,21.81944444,1,14,secondary,BA_BSc,7,4,0.461538462,5.106512027,0.841621234,-0.317220721,258,1.107909,0.090909091,0.2549875,0.3502225,0.7505625,0.238425,0.37182,0.34394,0,0.0625,0.0625,0.777777778,0.444444444,0.416666667,NA,NA,NA,NA,-0.318665625,-0.039875,0.06323,0.025,0.38404,0,0.444444444
1212,female,22.16944444,1,14,secondary,BA_BSc,7,6,1,5.546442359,2.1231727990000002,5.546442359,263,1.02753,0,0.2715675,0.30097,0.82976,0.23256,0.468425,0.227635,0,-0.0625,-0.0625,0.666666667,0.777777778,1,NA,NA,NA,NA,0.0182725,0.24172875,0.05216,-0.025,0.047705,0.016666667,0.833333333
1213,female,24.98333333,1,17,BA_BSc,BA_BSc,7,8,1,5.106512027,0.909720979,1.281551566,224,0.731983,0.136363636,0.283985,0.236025,0.6251075,-0.002925,-0.011525,-0.003035,0.125,0.0625,0,0.555555556,0.611111111,0.833333333,NA,NA,NA,NA,-0.090465625,0.30391,0.063665,-0.05,0.107155,0.083333333,0.777777778
1214,female,22.18611111,1,15,secondary,BA_BSc,NA,NA,0.769230769,8.529781588,1.421753856,-0.27105341,376,0.371119,0.045454545,0.3055525,0.273905,0.837755,-0.042195,0.3920125,0.288935,0,0.1875,0.25,0.555555556,0.666666667,0.75,NA,NA,NA,NA,0.250934444,0.01773125,0.08296,0.125,0.26234,0.033333333,0.944444444
1303,female,24.11388889,1,18,BA_BSc,BA_BSc,5,5,0.769230769,0.524400513,-0.65006186,-5.546442359,353,0.578419,0.136363636,0.2932475,0.2587575,0.789925,0.10349,0.2495675,0.23092,0,0,-0.0625,0.666666667,0.722222222,0.583333333,NA,NA,NA,NA,0.164468333,0.231999375,0.041725,0.025,0.346955,0.133333333,1
1305,male,20.02777778,1,14,secondary,BA_BSc,5,4,0.846153846,5.106512027,1.289780493,0.757151053,NA,0.880935,-0.037549407,0.2612975,0.2870975,1.01623,0.06156,0.18288,0.157065,0,0.125,0.125,0.833333333,0.777777778,0.833333333,NA,NA,NA,NA,-0.112393889,0.0961025,0.07246,0.1,0.197695,0.083333333,0.888888889
1306,female,26.825,1,18,BA_BSc,BA_BSc,10,10,0.538461538,-0.524400513,-1.198890263,-4.518237897,313,0.653653,0.090909091,0.28173,0.3156125,0.827435,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047619048,0.454545455,0.875,0.375,0.125361875,0.196362857,0.0270575,-0.075,0.20574,0.016666667,0.666666667
1307,female,24.26944444,0,16,BA_BSc,BA_BSc,4,3,NA,4.264890794,-2.16925414,-4.789291307,318,0.3926595,0.274703557,0.3187675,0.4034575,1.004795,-0.06037,-0.113505,0.1520025,-0.375,0.1875,0.625,0.444444444,0.388888889,0.25,NA,NA,NA,NA,0.041533125,0.037075,0.07839,0.15,0.3396325,0.116666667,0.666666667
1308,female,32.94722222,1,7,BA_BSc,BA_BSc,7,6,0.769230769,5.546442359,1.2269417,0.27105341,339,0.096697,0,0.27496,0.283615,1.0144125,0.22615,0.3243,0.24478,-0.0625,0.25,0.25,0.388888889,0.388888889,0.916666667,NA,NA,NA,NA,0.1273395,0.267171429,0.0322125,0.375,0.5909425,0.016666667,0.722222222
1309,female,22.17222222,1,15,secondary,BA_BSc,8,4,0.846153846,1.094968337,0.524400513,0,304,0.641867,0,0.279115,0.28609,0.699315,0.358555,0.038455,0.05273,0.0625,0.0625,0.0625,0.611111111,0.444444444,0.75,NA,NA,NA,NA,-0.17629,0.156755625,0.076525,0,0.5017575,0,0.944444444
1310,female,28.89444444,1,22,BA_BSc,BA_BSc,9,6,0.384615385,2.1231727990000002,4.789291307,1.094968337,160,0.262933,0.045454545,0.26915,0.2721875,0.8032175,0.0988775,0.09547,0.07516,-0.0625,0.1875,0.25,0.5,0.611111111,0.75,NA,NA,NA,NA,-4.79286e-4,0.305168571,0.031215,0.15,0.44712,0.05,0.888888889
1312,female,20.84722222,1,14,secondary,BA_BSc,7,6,0.615384615,1.683242467,0.651112923,0.317220721,NA,0.975403,0.045454545,0.220775,0.26799,0.7578875,0.2076225,0.31483,0.136655,0.3125,0.1875,-0.1875,0.388888889,0.555555556,0.583333333,NA,NA,NA,NA,-0.119681667,0.063122143,0.07224,0.075,0.332965,0.183333333,0.388888889
1313,female,19.63611111,0,13,secondary,BA_BSc,2,5,0.923076923,5.106512027,1.560833902,3.740490281,185,0.612043,0.045454545,0.3067525,0.3794675,1.079045,0.10586,0.2278,0.2209275,0,0.125,0.125,0.666666667,0.555555556,0.916666667,NA,NA,NA,NA,-0.1124685,0.0478475,0.1170525,0.025,0.41195,0.016666667,0.833333333
1314,female,24.71388889,1,17,BA_BSc,BA_BSc,9,7,0.923076923,5.546442359,1.366021746,0.58827413,206,0.989434,0.092885375,0.2855,0.2835,0.9865,0.108,0.3235,0.236,0,0.1875,0.125,0.611111111,0.722222222,0.833333333,NA,NA,NA,NA,0.2685,0.353125,0.068,0.1,0.0925,-0.016666667,0.777777778
1315,female,19.93333333,1,13,secondary,BA_BSc,7,5,0.923076923,5.546442359,1.71092314,0.841621234,353,0.481305,0,0.26971,0.253995,1.0236975,0.215165,0.3279375,0.2920025,0.125,0.25,0.25,0.666666667,0.555555556,0.916666667,NA,NA,NA,NA,0.039531667,0.291691875,0.0341575,0.025,0.2327025,0.016666667,0.833333333
1316,female,24.98611111,1,18,MA_MSc,BA_BSc,7,4,0.461538462,4.789291307,3.590401044,3.42326956,244,0.4148295,0.090909091,0.2766975,0.2543375,1.0046525,0.0610625,0.173975,0.1765275,0.0625,0.125,-0.0625,0.444444444,0.444444444,0.75,NA,NA,NA,NA,0.189377,0.26171125,0.1365225,0.375,0.609755,0.066666667,0.555555556
1317,female,45.58888889,1,16,BA_BSc,BA_BSc,5,3,0.769230769,0.524400513,-0.777747616,-2.563103131,225,-0.116695,0,0.3626325,NA,1.15334,0.041265,0.1659325,0.1816575,0.6875,0.625,-0.0625,0.5,0.388888889,0.5,NA,NA,NA,NA,0.586573333,0.557354286,0.0846325,0.075,0.1588025,-0.016666667,0.722222222
1318,female,19.99166667,0,13,secondary,BA_BSc,7,6,0.923076923,5.546442359,4.518237897,1.366021746,447,0.343287,0.001976285,0.2628425,0.29285,0.784705,-0.104985,0.0991425,0.23384,0,0.1875,0.125,0.5,0.388888889,0.75,NA,NA,NA,NA,-0.1440515,-0.09495125,0.054485,0.05,0.170415,0.05,0.888888889
1320,female,20.01388889,1,13,secondary,BA_BSc,6,6,0.923076923,5.546442359,2.1231727990000002,0.27105341,313,0.441494,0,0.2810425,0.28223,0.809075,0.2211925,0.3732825,0.308885,0.125,0.3125,0.25,0.611111111,0.666666667,0.583333333,NA,NA,NA,NA,-0.095185,0.136313125,-0.0234325,0,0.2499675,0,0.666666667
1322,female,20.59722222,1,14,secondary,BA_BSc,7,2,0.769230769,5.546442359,1.878054623,0.506694206,370,0.8780305,0.045454545,0.27578,0.284525,0.824715,0.0999,0.33667,0.442525,0,0.375,0.3125,0.666666667,0.722222222,0.833333333,NA,NA,NA,NA,0.286111,0.042069375,0.07762,0.05,0.267685,0.05,0.722222222
1323,female,21.66111111,0,13,secondary,BA_BSc,6,7,1,2.563103131,0.524400513,0.253347103,364,1.118801,0.04743083,0.29655,0.2895,0.8362,NA,NA,NA,-0.875,0,1,0.666666667,0.555555556,0.75,NA,NA,NA,NA,0.02979,-0.06185,0.03415,0.075,0.2337,0,0.888888889
1324,female,19.725,0,13,secondary,BA_BSc,3,6,0.923076923,8.529781588,1.2269417,-1.094968337,286,0.225882,0,0.2740025,0.2803225,0.8276675,-0.025945,0.1661425,0.1446875,-0.125,-0.125,-0.25,0.444444444,0.5,0.833333333,NA,NA,NA,NA,0.0071735,0.030788125,0.04261,0.025,0.20855,0.05,0.722222222
1325,female,19.60833333,1,12,secondary,BA_BSc,7,5,0.846153846,1.805952078,1.281551566,-0.27105341,268,0.138108,0,0.2723775,0.306785,1.11065,-0.0541175,0.058795,0.068225,0.0625,0.125,0.0625,0.555555556,0.555555556,0.916666667,NA,NA,NA,NA,-0.0134685,-0.119405625,0.04357,0.05,0.14981,0.016666667,0.777777778
1327,female,21.66111111,1,14,secondary,BA_BSc,6,5,0.769230769,5.106512027,1.2269417,1.281551566,NA,0.8031835,0.045454545,0.2465,0.2125,0.746,0.049,0.125,0.0995,0.0625,0.1875,0.125,0.666666667,0.444444444,0.416666667,NA,NA,NA,NA,-0.018666667,-0.015142857,0.0845,0.1,0.436,0.116666667,0.777777778
1328,female,20.925,1,14,secondary,BA_BSc,6,5,0.923076923,8.529781588,1.878054623,-0.757151053,268,0.8928655,0.001976285,0.234705,0.2384575,1.13267,0.0506675,-0.1787325,-0.169985,-0.0625,0.6875,0.6875,0.388888889,0.555555556,0.833333333,NA,NA,NA,NA,0.028981667,0.1062,-0.0225425,0.075,0.141345,0.15,0.722222222
1329,female,24.33888889,1,15,BA_BSc,BA_BSc,5,5,1,5.546442359,-1.3489795,-5.546442359,229,0.352525,0.045454545,0.2997775,0.2960575,0.85281,0.19036,0.24909,0.1911425,0,0,0,0.777777778,0.666666667,0.916666667,NA,NA,NA,NA,-0.1959875,-0.069898571,0.05509,0.15,0.4718525,0.216666667,1
1331,female,36.65555556,1,20,MA_MSc,BA_BSc,9,6,0.846153846,2.1231727990000002,0.909720979,-0.58827413,312,0.326183,0,0.3144575,0.4018275,1.05188,0.177595,0.3272775,0.3377525,0.0625,0.125,0.0625,0.5,0.444444444,0.5,NA,NA,NA,NA,-0.00515375,-0.0331725,0.103985,0.1,0.0504425,0.033333333,0.833333333
1332,female,19.98055556,1,13,secondary,BA_BSc,6,10,0.692307692,5.546442359,1.059810217,4.011543691,300,0.201903,0.090909091,0.272605,0.2870225,0.914585,0.045255,0.058995,0.063225,0,0.125,0.125,0.333333333,0.555555556,0.666666667,NA,NA,NA,NA,0.077110625,-0.071615,7.6e-4,0.075,0.136445,0.05,0.833333333
1334,female,20.58055556,1,14,secondary,BA_BSc,6,6,0.769230769,0.524400513,-1.366021746,-4.789291307,280,0.8566765,0.365612648,0.294785,0.256965,0.864005,0.0766075,0.1584375,0.16773,0,0.0625,0.0625,0.388888889,0.888888889,0.666666667,NA,NA,NA,NA,0.073853125,0.270738571,0.0061775,-0.025,0.44673,0,0.888888889
1335,female,30.15833333,1,16,BA_BSc,BA_BSc,6,5,0.538461538,0.524400513,-0.65006186,-1.366021746,354,0.9798805,0.363636364,0.2543225,0.35594,0.9609775,0.118165,0.271895,0.2293575,0.125,0.3125,0.3125,0.5,0.555555556,0.583333333,NA,NA,NA,NA,-0.091645,0.118098125,0.079,0.1,0.30134,0.1,0.833333333
1336,female,33.75,1,18.5,MA_MSc,BA_BSc,8,4,0.692307692,2.563103131,-1.289780493,0,294,0.640145,0,0.27954,0.2931075,0.95974,-0.0329875,0.1377025,0.2238875,0.6875,0.125,-0.125,0.388888889,0.666666667,0.833333333,NA,NA,NA,NA,0.06364,0.254974286,NA,NA,0.431095,0.016666667,0.777777778
1337,male,37.15833333,1,16,BA_BSc,NA,2,2,0.846153846,5.106512027,1.51919228,-0.439930332,NA,0.386539,0.045454545,0.330015,NA,0.900785,-0.02834,0.0210275,-0.0047175,-0.125,0,0.125,0.555555556,0.5,0.416666667,NA,NA,NA,NA,-0.14461875,0.920530833,0.0401675,0.075,0.30909,0.033333333,0.388888889
1338,female,43.64722222,1,23,BA_BSc,BA_BSc,5,5,0.923076923,0.777747616,-1.198890263,-4.518237897,138,1.196423,0.001976285,0.28165,0.2925725,0.80771,-0.100725,0.0201,0.11908,0.0625,0.375,0.375,0.555555556,0.444444444,0.583333333,NA,NA,NA,NA,-0.292704375,0.270901667,0.118825,-0.025,0.2013425,0.033333333,0.555555556
1339,female,20.55833333,1,13,secondary,BA_BSc,7,5,0.923076923,1.683242467,-1.198890263,-4.518237897,244,0.785454,0.136363636,0.3045,0.292,0.757,0.2265,0.4545,0.412,0.5,0.25,0.1875,0.277777778,0.666666667,0.333333333,NA,NA,NA,NA,0.220375,0.451875,0.027,0.125,0.3875,0.083333333,0.5
1340,female,19.15833333,1,13,secondary,BA_BSc,NA,NA,NA,5.546442359,1.094968337,0.253347103,266,NA,NA,0.2484525,0.292315,0.99012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.349453333,0.193213571,0.0535,0.1,NA,NA,NA
1341,female,20.91111111,1,14,secondary,BA_BSc,8,6,0.769230769,8.529781588,0.777747616,0.524400513,321,0.8293045,0,0.2586725,0.2434725,0.79356,-0.028065,0.056385,0.0579275,0.0625,0.0625,0.0625,0.277777778,0.555555556,0.666666667,NA,NA,NA,NA,-0.094238125,0.16215,0.05206,0.15,0.25082,0.1,0.833333333
1342,female,22.95833333,1,16,MA_MSc,BA_BSc,8,8,0.923076923,-0.841621234,-1.516110984,-4.518237897,252,0.846412,0,0.2364875,0.2640325,0.9826025,0.165935,0.25955,0.2539475,0,0.1875,0,0.611111111,0.722222222,0.666666667,NA,NA,NA,NA,0.0482855,0.37105,0.00483,0.075,0.1007075,0.033333333,0.888888889
1343,female,26.55277778,1,17,BA_BSc,BA_BSc,5,6,0.846153846,2.563103131,1.198890263,-0.777747616,227,0.95659,0.090909091,0.3345,0.311,0.933,0.2425,0.422,0.4775,0.25,0.25,0.25,0.722222222,0.722222222,0.833333333,NA,NA,NA,NA,-0.042888889,0.104625,0.069,0.075,0.1885,0,0.777777778
1345,female,23.175,1,14,secondary,BA_BSc,6,5,0.461538462,4.264890794,-0.510981813,-4.518237897,NA,0.770535,0.04743083,0.29947,0.3010275,0.9257725,0.14641,0.14552,0.11684,0.8125,0.1875,0.1875,0.555555556,0.333333333,0.583333333,NA,NA,NA,NA,-0.078295,0.4423075,0.014845,0.05,0.16934,0.033333333,0.722222222
1346,female,19.24166667,1,13,secondary,BA_BSc,8,4,0.769230769,8.529781588,1.683242467,0.506694206,322,0.535172,0.411067194,0.3204875,0.34705,0.86159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115207222,0.141580625,0.010055,0.075,0.33254,0.066666667,0.777777778
1347,female,49.12777778,1,16,BA_BSc,NA,5,10,0.846153846,4.789291307,1.289780493,0.253347103,263,0.369685,-0.043478261,0.3298875,0.32085,1.23056,0.0520175,0.0863575,0.09606,0.3125,0.0625,0,0.666666667,0.611111111,0.5,NA,NA,NA,NA,0.03965,0.066704375,0.116865,0.025,0.167195,0,0.611111111
1348,female,40.59166667,1,18,BA_BSc,BA_BSc,5,4,0.769230769,2.1231727990000002,0.506694206,0.777747616,185,0.8578495,0,0.25453,0.2370475,1.154835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01040125,0.18502,0.10226,0.125,0.212585,0.016666667,0.833333333
1349,female,19.925,0,13,secondary,BA_BSc,6,5,0.769230769,5.546442359,1.534898669,-0.58827413,NA,0.697195,0,0.2705,0.1985,0.9835,0.0455,0.0515,0.013,0,0.25,-0.25,0.611111111,0.5,0.166666667,NA,NA,NA,NA,-0.103142857,0.034714286,0.0195,-0.05,0.098,0,0.777777778
1350,female,45.31944444,1,17,BA_BSc,BA_BSc,2,5,0.769230769,1.683242467,1.805952078,0.524400513,139,0.223492,0.045454545,0.3548475,0.3206275,1.027045,-0.0396375,0.03031,0.0616925,-0.0625,0.125,0.1875,0.388888889,0.5,0.5,NA,NA,NA,NA,0.125536,0.827605,0.13131,0,0.23036,0.083333333,0.833333333
1351,female,28.28333333,1,18,BA_BSc,NA,7,10,1,4.789291307,0.421142647,3.740490281,233,0.6931975,0,0.34014,0.35317,1.0037125,0.177705,0.313735,0.342665,0.1875,0.375,0.375,0.722222222,0.722222222,0.916666667,NA,NA,NA,NA,0.1103795,0.235924375,0.012435,-0.05,0.290265,0,0.888888889
1352,female,22.75555556,1,16,secondary,BA_BSc,6,4,1,5.546442359,0.27105341,0.439930332,318,0.8896815,-0.043478261,0.28713,0.245595,1.1127225,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095238095,0.590909091,0.6875,0.541666667,-0.453479444,0.2419325,0.008235,0.125,0.394015,0,0.833333333
1353,female,20.6,0,13,secondary,BA_BSc,8,6,1,-0.524400513,0.27105341,0,408,0.371083,0,0.3035975,0.276305,0.801255,0.1413375,0.2546875,0.16796,0,0,-0.0625,0.444444444,0.555555556,0.916666667,NA,NA,NA,NA,-0.0318945,-0.040144375,0.00634,-0.025,0.299785,0.033333333,0.833333333
1354,female,19.58888889,1,13,secondary,BA_BSc,6,6,0.461538462,5.106512027,0.800151097,0,308,0.403482,0.045454545,0.3345,0.3395,0.975,0.15,0.2345,0.234,-0.0625,0.125,0.1875,0.611111111,0.666666667,0.75,NA,NA,NA,NA,0.07025,0.127142857,0,0.05,0.334,0.033333333,0.833333333
1356,female,37.68611111,1,19,BA_BSc,BA_BSc,7,5,0.923076923,5.106512027,0.777747616,0,280,0.875035,0,0.4054025,0.4041125,1.139105,0.09679,0.16219,0.068585,-0.0625,0.25,-0.125,0.5,0.388888889,0.666666667,NA,NA,NA,NA,0.692183,0.245757143,0.05095,0.025,0.26671,0.05,0.777777778
1357,female,30.69722222,1,17,BA_BSc,BA_BSc,7,5,0.769230769,1.683242467,1.198890263,1.805952078,303,0.4530845,0.090909091,0.2672675,0.2891425,0.877035,0.0093775,0.217805,0.20748,0.1875,0.1875,0.125,0.833333333,0.888888889,0.916666667,NA,NA,NA,NA,-0.019014375,0.095146667,0.082485,0.05,0.21786,0,0.666666667
1358,female,38.82777778,1,16,BA_BSc,BA_BSc,6,5,0.769230769,-1.805952078,0.510981813,1.534898669,NA,0.355742,0.045454545,0.366575,0.3364775,0.9160925,0.069445,0.2431225,0.1800975,0,0.3125,0.1875,0.444444444,0.555555556,0.333333333,NA,NA,NA,NA,0.161990714,0.004803125,0.16789,0.125,0.30497,0.066666667,0.722222222
1359,female,26.375,0,16,BA_BSc,BA_BSc,7,5,0.538461538,-0.524400513,-1.198890263,-4.518237897,438,0.0968305,0,0.30051,0.3072275,0.7882825,0.27222,0.31216,0.283235,0.0625,0.1875,0.1875,0.666666667,0.888888889,0.916666667,NA,NA,NA,NA,NA,NA,0.05656,0,0.28693,0.016666667,0.888888889
1360,female,21.38055556,1,13,secondary,BA_BSc,7,6,0.692307692,5.106512027,1.155890219,-0.777747616,NA,1.032941,-0.041501976,0.289975,0.288095,0.9133575,0.1563625,0.225515,0.211575,0,0,-0.375,0.5,0.555555556,0.416666667,NA,NA,NA,NA,0.030259,0.066953125,0.02155,0.025,0.13203,0,0.777777778
1361,female,20.74444444,1,14,secondary,BA_BSc,7,5,0.769230769,2.1231727990000002,1.666872032,3.42326956,286,0.2304635,0,0.297475,0.318665,0.81131,-0.019845,0.20774,0.126,-0.125,0,0.0625,0.666666667,0.666666667,0.833333333,NA,NA,NA,NA,0.1393585,0.389311875,0.05438,0,0.238655,0.016666667,0.944444444
1362,female,19.325,1,13,secondary,BA_BSc,2,5,0.692307692,5.106512027,-0.37900845,-1.534898669,337,0.1854905,0,0.30495,0.3048,1.0807,0.27465,0.42085,0.2365,0.5,0,0.125,0.5,0.555555556,1,NA,NA,NA,NA,-0.0803625,0.16515,0.10345,0.225,0.13745,0.033333333,0.833333333
1363,female,29.45,1,18,BA_BSc,MA_MSc,7,6,0.923076923,5.546442359,0.777747616,0.757151053,308,0.884436,0,0.2760425,0.277115,0.749835,0.364255,0.38147,0.0564925,0,0,-0.6875,0.333333333,0.611111111,0.666666667,NA,NA,NA,NA,0.0537675,0.170793125,0.0826825,0.1,0.1585525,0.016666667,0.944444444
1364,female,24.90277778,1,17,BA_BSc,BA_BSc,6,2,0.461538462,5.106512027,1.366021746,0.524400513,NA,0.374558,0.092885375,0.24774,0.3347075,NA,0.24099,0.21719,0.231205,0.25,0.1875,0.125,0.444444444,0.444444444,0.416666667,NA,NA,NA,NA,NA,NA,0.0854975,0.175,0.038595,0.016666667,0.166666667
1365,female,20.24722222,NA,13,secondary,BA_BSc,5,3,0.769230769,0.777747616,1.878054623,0.253347103,253,0.393537,0.045454545,0.2906725,0.31195,0.888405,0.03851,0.13723,0.152605,0,0,0,0.555555556,0.388888889,0.75,NA,NA,NA,NA,-0.04924,0.4070225,0.04401,0.05,0.0105475,0.05,0.666666667
1367,female,23.94444444,1,16,secondary,BA_BSc,8,8,0.846153846,2.563103131,2.072866779,3.740490281,246,0.347023,0.045454545,0.290485,0.3370575,0.74908,0.2880025,0.3687075,0.348045,0.0625,0.125,0.125,0.722222222,0.833333333,1,NA,NA,NA,NA,-0.157442,0.24197125,0.028265,0.125,0.21483,0.083333333,0.888888889
1368,female,19.5,1,13,secondary,BA_BSc,6,6,0.769230769,4.789291307,1.560833902,0.777747616,205,0.539838,-0.084980237,0.285,0.285,0.836,0.28,0.418,0.369,0.125,0.125,0,0.777777778,0.722222222,0.833333333,NA,NA,NA,NA,-0.1143,0.8055,NA,NA,0.302,0.016666667,0.888888889
1369,female,31.69722222,1,21,BA_BSc,NA,10,10,0.692307692,1.094968337,-1.2269417,-1.805952078,327,0.1229715,0,0.2458725,0.2966875,0.78309,0.0612,0.19834,-0.1395325,0.0625,0.1875,0.1875,0.222222222,0.666666667,0.833333333,NA,NA,NA,NA,-0.027236667,0.004826667,0.072215,0.05,0.283255,0,0.555555556
1370,female,36.16944444,1,12,BA_BSc,NA,10,10,NA,1.805952078,0,0.439930332,NA,0.195832,0,0.3135,0.34,NA,0.1875,-0.017,-0.3065,-0.5625,0.125,0.5625,0.277777778,0.5,0.583333333,NA,NA,NA,NA,-0.157875,0.0225,NA,NA,0.4615,0,0.5
1371,female,20.04444444,1,14,secondary,BA_BSc,9,5,0.769230769,5.106512027,0.927836853,1.366021746,303,0.542850999,0,0.2238825,0.235845,0.743415,0.0790775,0.0375525,0.044235,0.0625,0.125,0.125,0.5,0.555555556,0.583333333,NA,NA,NA,NA,-0.19813375,0.030834375,0.0505675,0.075,0.292715,0.05,0.5
1372,female,38.40277778,1,17,BA_BSc,BA_BSc,5,4,0.615384615,5.546442359,1.71092314,0.317220721,223,0.311772,0.045454545,0.2816175,0.2928675,1.5736,0.12648,0.2616025,0.1946575,0.125,0.0625,-0.125,0.555555556,0.666666667,0.416666667,NA,NA,NA,NA,0.177942222,0.5203175,0.0687275,0.075,1.0071475,0.116666667,0.944444444
1373,female,32.70277778,1,19,BA_BSc,BA_BSc,9,6,0.769230769,2.1231727990000002,0.385320466,0.27105341,334,NA,NA,0.281185,0.2739975,1.067205,-0.0059325,0.1268075,-0.02937,-0.0625,-0.0625,0.0625,0.388888889,0.277777778,0.833333333,NA,NA,NA,NA,0.404182,0.794553125,-0.0011125,0.025,0.2817325,-0.016666667,0.833333333
1374,female,20.06388889,1,13,secondary,BA_BSc,6,4,0.846153846,8.529781588,1.956041316,0,304,0.1564465,0,0.32642,0.26617,0.84879,0.2351,0.33335,0.2696075,0.0625,0.25,0.25,0.5,0.611111111,0.75,NA,NA,NA,NA,0.1735965,0.426945833,0.116145,0.075,0.0693875,-0.016666667,0.888888889
1375,female,20.69722222,1,14,secondary,BA_BSc,7,5,0.769230769,5.546442359,1.683242467,-4.011543691,304,0.500977,0,0.2507,0.2561025,0.8809275,0.037825,0.0913425,0.0463525,0.125,0.0625,0.0625,0.611111111,0.555555556,0.416666667,NA,NA,NA,NA,-0.1824925,0.30580875,0.0399725,0,0.218275,0.016666667,0.888888889
1376,female,49.60833333,1,16,secondary,NA,4,5,0.384615385,8.529781588,1.366021746,1.094968337,206,0.262813,0,0.2584975,0.2499725,0.8607,0.24809,0.348335,0.343515,-0.0625,-0.125,-0.0625,0.611111111,0.555555556,0.333333333,NA,NA,NA,NA,0.839518,0.739683125,0.065595,0.025,0.1069725,0.05,0.5
1377,female,24.72222222,1,17,BA_BSc,BA_BSc,5,4,0.923076923,8.529781588,0.777747616,0.253347103,NA,0.828753,0.045454545,0.233325,0.2403775,0.8169275,0.024315,0.0387725,0.0388125,0,0,0,0.611111111,0.611111111,0.416666667,NA,NA,NA,NA,0.2142525,0.327470625,0.038715,0.05,0.2213775,0.016666667,0.777777778
1379,female,27.28055556,1,18,BA_BSc,BA_BSc,7,5,0.769230769,5.546442359,1.366021746,0.524400513,252,0.4842,0,NA,NA,NA,0.1905275,0.2832825,0.289575,0.1875,0.1875,0.125,0.666666667,0.722222222,0.416666667,NA,NA,NA,NA,0.237492778,-0.310348571,-0.0266475,-0.025,0.330515,0.066666667,0.888888889
1380,female,33.875,0,16,secondary,BA_BSc,7,2,0.538461538,5.546442359,1.805952078,0,NA,0.355523,0.001976285,0.32562,0.3188025,0.8328225,0.12065,0.1974975,0.232295,0,0,0.0625,0.5,0.444444444,0.583333333,NA,NA,NA,NA,0.01684625,0.041193571,0.0139725,0.1,0.1842275,0.05,0.888888889
