RTs,ACCs
0.866311269371434,0.5577398005439387
0.8775982024005129,0.5518252001495337
0.866474399338635,0.6551319428454769
0.8573115256016456,0.633260621828809
0.866425584365909,0.5985017167137717
0.8731916884082365,0.6286985770429672
0.8820273365670077,0.5737164017721453
0.890837965915626,0.5437424962799412
0.8674981581830125,0.620820889782118
0.8799378208346768,0.5816537267610609
0.8751607163216986,0.5942428568383167
0.8743623238867707,0.5496281424372266
0.865635879377606,0.5896105273678457
0.8453009918178511,0.559679000618341
0.8846539427570033,0.5364480140514223
0.8550242857257819,0.601754274741681
0.8724230622372576,0.5987531144987447
0.8632735064969485,0.5739946683321474
0.8789308677117492,0.5761879547688689
0.8643665595003943,0.6029049907208602
0.889674294989375,0.5876418542382792
0.8741715882837483,0.5820387240575037
0.8863689597510294,0.5878291688219757
0.8536903256385753,0.6116796457239951
0.8636140215725413,0.5505734762856314
0.8737213933499316,0.5436745278797168
0.8636956139013122,0.5483185706173013
0.8649737418605431,0.583447134921998
0.8671915032940887,0.6082693148074352
0.859496588582968,0.6149947137675049
0.8775721690547946,0.5432955949314856
0.8521498171374181,0.5752520271671062
0.8479962924172316,0.6436000121720709
0.8710588929419373,0.5612509373786833
0.8595131110937047,0.5724649737631587
0.8406810692843278,0.5329008972028364
0.8599659655660881,0.5642316457064479
0.8728521041491858,0.5975740588727733
0.8710125101052384,0.5862466602208432
0.8807384828225702,0.5798005666621666
0.8604065423997137,0.6118384359625089
0.875274056265225,0.5853033992853429
0.8569584381272898,0.5977524492313459
0.8773972551218117,0.5462694462108845
0.866529446292185,0.5503262598315111
0.8714419681058282,0.647928371012882
0.8825736046986394,0.5113474935312069
0.8545137940310538,0.5501040676379003
0.8795830665413121,0.5824278953199572
0.8804340954575043,0.6282670193366583
0.8729902167512616,0.6416289632618581
0.8610706611382613,0.5244049289848927
0.8658935864374825,0.6164037137336339
0.8621300438096918,0.6162125395785453
0.8789461028518817,0.5686148799141033
0.8698485274809838,0.6155242763589962
0.8641550353529016,0.5437813653217485
0.8676036340481273,0.6170681466713932
0.863876372528196,0.58948471746391
0.8551467197781134,0.6177768762722834
0.8726839194641113,0.5998772207626674
0.8735822189569661,0.6026936677659116
0.8791312112391928,0.5957535769628245
0.8825228091921489,0.5500097294071423
0.8625679611575233,0.5942677654722415
0.8628498762843949,0.5859534684281642
0.8619301620891702,0.5660162478505256
0.866916519997857,0.6009099412126425
0.8803930705647965,0.5534061424225936
0.8694614830067203,0.6434549571862201
0.8638183006548764,0.5371782230455536
0.8576581405329359,0.5722335538361039
0.8456293268288282,0.5463492413370478
0.8681499259413914,0.5764571361820955
0.872816301771587,0.5667370364664861
0.8815104241855011,0.5397428933500952
0.8529870724978554,0.6156396919048678
0.8615843110219074,0.5654771456900701
0.8547480352039909,0.5557347064590683
0.8743646537263958,0.5823522191891554
0.8666044837043768,0.5846881533173022
0.8641157984980006,0.6070102227335921
0.8720182529676788,0.5642517132868702
0.8537517243783251,0.5640950374303321
0.8565589200990062,0.5942748979227734
0.8875695367754801,0.5921255515719465
0.8654464261025873,0.5869418591222338
0.8520793000285416,0.5194974438352218
0.8870966746172325,0.5575957526028914
0.8728388228374863,0.639472778991427
0.8876137067387794,0.5947558889152743
0.8742105710345046,0.6326110402422168
0.8779421112876732,0.5906190131000139
0.8396173170059511,0.6116800749488573
0.8624771828659474,0.5806125966867309
0.8715302322232469,0.5406398371789695
0.8655735747459498,0.5795836548126126
0.8678301549458296,0.6055308871263423
0.8741004643617716,0.56655843748484
0.8648334824083194,0.5716217690725345
0.856198590204576,0.5720471151004203
0.8601015083289156,0.5438323113099605
0.8611397291455152,0.5499689119083255
0.8713001866884622,0.5593504811105174
0.8339344527282035,0.58667004356328
0.8591189637857638,0.5944245771737082
0.848678289184781,0.5616161326361244
0.8573904629293639,0.6497248930917162
0.8356762163673522,0.5785971380695116
0.8793266061653727,0.6023835340800049
0.8565964327502259,0.5927475239295166
0.8428162983994679,0.6022357093212264
0.869118094108368,0.5871562904100517
0.8549840361697524,0.6045097255834632
0.8749908296700807,0.5574772452627623
0.8566171501908482,0.540816429878132
0.8902672883289632,0.5868839535705649
0.858580325361451,0.5870606560189688
0.8569619934043665,0.5695224637271848
0.8584927205555646,0.5820081814624221
0.8655656577521005,0.5661398607913408
0.8583135093558715,0.5616281629117358
0.871350801198452,0.5805140998250635
0.86061647487552,0.5603706892448246
0.8626038547944231,0.6090901260561236
0.8670907451077017,0.5895846195981355
0.8689516541084543,0.5499716223147294
0.8446940017635873,0.5697999244577937
0.866007657412419,0.6237676942749766
0.8745222639075596,0.5492501959513068
0.8609957136819968,0.6030477141704123
0.8734118170509956,0.5895003736815148
0.8400183527815238,0.5491016535411186
0.8712184387347228,0.4941589316142895
0.8804715748334322,0.6093788895282328
0.8755186180148293,0.595601156032684
0.8726332661606588,0.5281858471847407
0.8569737043649852,0.6317827980281618
0.8820117736898715,0.585416773690486
0.8642034093928455,0.6353183871692669
0.8767443766760012,0.5456454273252032
0.8734996961693112,0.6021783319657837
0.8551177542043278,0.5229534104293996
0.8660143565756379,0.6266325263688168
0.875511509065324,0.581849828123346
0.8791488595357425,0.6873489681209017
0.8570989714609554,0.6053755494002685
0.865735299469486,0.6107677696962324
0.8705351567465298,0.48787285777562467
0.8609268542868005,0.6053714466799293
0.8681163102917848,0.6051404204614396
0.8839689970311431,0.5732568399200744
0.8644767553607617,0.5455053134558603
0.8645426288272584,0.6054537073172118
0.8816760337874215,0.6012885241274463
0.8782343451222804,0.45385454881403187
0.8740619481856502,0.558974738656091
0.8706010889642353,0.6133967769215907
0.887022481669962,0.6491821312955858
0.8684887702976238,0.5029331869907213
0.8676695283109699,0.6062577621690324
0.8685107979645138,0.5307009469077391
0.8727812238640994,0.6004672267157618
0.8711174399528125,0.5675670180852775
0.8552850741379499,0.5942381786269134
0.8322641483519208,0.5767290192122555
0.8561576090416594,0.6238218773051201
0.8745561634131519,0.6461619828752541
0.8608224233971403,0.5778908908302752
0.862403378077345,0.5677372266166986
0.8855190183921657,0.6402654776482538
0.8500323994571239,0.6179683024430579
0.8615670334765307,0.6237414556387647
0.8653273151192123,0.5840013223864899
0.8382522117999227,0.6272993361088768
0.8758194830423407,0.5726919274872744
0.8720978078924341,0.5694247535024642
0.8470795629150535,0.5513039563911701
0.8743762854531363,0.5554086786825481
0.8618849540285278,0.6133886126357508
0.8812164815982956,0.5464750102752266
0.8793203560658472,0.529563258785759
0.8845327965755739,0.6236172258024726
0.8594332917519332,0.6140930415751317
0.8561333899251952,0.5430328116129216
0.867888084761553,0.5835258452885992
0.8592477199732641,0.5649904221949749
0.8493876314297251,0.6160052552248901
0.8810190359110904,0.5929261840254536
0.8653886180100911,0.5732763332378797
0.8893011578786532,0.639319133083092
0.865810528298046,0.549410772900959
0.8779047485835284,0.6634467958263106
0.8700590075569358,0.5921321232409736
0.887729360541081,0.6110981584547126
0.8775386458412937,0.565204221795675
0.8555571039075388,0.5559290589445792
0.8553461281485042,0.5331697673978641
0.8562208926438629,0.6166676854784718
0.867800874309793,0.5644020067400891
0.8687366110647763,0.6131335363621631
0.8625000117073424,0.5981454780396236
0.8683312726963636,0.5767975244249289
0.8623043497141962,0.5461878728552602
0.8835195295782292,0.6398671533956864
0.8839250641580204,0.6192406260612546
0.8494051456234737,0.5988905580567531
0.8526998146796155,0.6002926146369308
0.874028373176293,0.5932026916347095
0.870319956197765,0.5236291053603934
0.8572851673619656,0.5320424324664464
0.8760744771172378,0.6437722033011677
0.8816118960092738,0.6363529927884768
0.8448429994198248,0.6644232379923417
0.8647442570426921,0.586284515231191
0.855944504990424,0.6009171945992043
0.8654520821568087,0.5434863141281164
0.8501189289730866,0.567651626198979
0.8762346697937204,0.6065817474330852
0.8634669170125049,0.6171525363092576
0.8630762486512229,0.6086007481114308
0.8801491574279926,0.5635911421246429
0.861504043371353,0.5920873479036085
0.8566854765361578,0.572740997759734
0.8815722836160628,0.567930811792739
0.8821623682438482,0.5991495138950467
0.8779125511753032,0.5423762814713968
0.8621968323009033,0.5325111064150176
0.868991779334697,0.5712751185917853
0.8616582096092991,0.5726398004348886
0.8845437898844146,0.5529478775276906
0.8618046329398004,0.5900547401058547
0.8654552615971056,0.699604350021764
0.8789916505479916,0.5674594240152697
0.8510746977985453,0.6163317906513401
0.8675740072319114,0.5447776160858625
0.8673197556577155,0.5941388246480825
0.867476141590956,0.6046062924730244
0.8669165718264672,0.6229313804064467
0.8696992811660862,0.6009387917132171
0.8589051129881482,0.6411644581935426
0.8504227897209976,0.5953870507879765
0.8502092871120852,0.6001755231414219
0.8444321617580336,0.6241318339123341
0.8671344016824636,0.6040162144385702
0.8764442204882671,0.6168423094565945
0.8500709011450605,0.618792374705649
0.8651014203133384,0.6093233629593057
0.8788034279615057,0.6083966254707934
0.8663188274459481,0.5279134774870102
0.8733778969032466,0.5660506893748565
0.8793336148225184,0.5821167523127928
0.8575648204680155,0.6103225383118452
0.8568936142525846,0.5946212449058846
0.8551766192026614,0.5962979140464296
0.8778880816709687,0.5762950316879853
0.8673816100470245,0.5470273566411726
0.8601002263094544,0.6162332365762945
0.8730555167975427,0.607567420966893
0.8463342270301901,0.5537753856762208
0.8578782419374138,0.6135011373451542
0.856482614633423,0.5535489961201295
0.8687475644378003,0.5544773452115865
0.8551152560701736,0.5859033999737289
0.8586525853840927,0.6131814855552948
0.861529031598496,0.5291040329284887
0.8830705331187033,0.6035529986771676
0.8802109348272202,0.5156428360271029
0.86883441799214,0.600756064991148
0.8427101313723077,0.610129181697204
0.8752619716358722,0.6305992189749158
0.8748855351119783,0.5776936537241355
0.8672497579128517,0.6213215216204808
0.8695850155669519,0.5525571062849567
0.8817145137195094,0.5504471457797852
0.8694560349092438,0.6193134432190579
0.864376132895169,0.6219346211965725
0.8564225103054974,0.5590627071494053
0.8714184501014465,0.565875369871302
0.8583435399818754,0.570141511314784
0.8579158764659025,0.5676513983313308
0.8820499914990526,0.6728325186023189
0.8438304228840765,0.5309769105907718
0.8797422747766988,0.5784178716711347
0.8465093528357402,0.5667474843613509
0.8600458950048308,0.6021346498630008
0.8503104731532622,0.6201030745380217
0.8840548341033138,0.5589746940195092
0.8738919268145692,0.5439751818604079
0.8708362641095533,0.6091712628754772
0.8582553733250996,0.6042497152991482
0.8490956883497,0.6404059791220882
0.8845134116939737,0.6325931929822395
0.8617455516252993,0.5732636443055275
0.8700291667106187,0.5805391641562232
0.8604907605850937,0.5649390460035023
0.8533310529768892,0.6054610966689574
0.8732268905722979,0.5987376047445332
0.869856852956427,0.5500875219992887
0.8569386505192976,0.5770678731234193
0.8633192427291155,0.5692509918666302
0.877990558700378,0.6046529552435825
0.836765225050178,0.5611398185909521
0.8772380326273115,0.6265374972234514
0.8609932536236243,0.607734756737654
0.858434373389692,0.6248575074442372
0.8685767948458045,0.5658914238721487
0.8679807187877873,0.6008984707418222
0.8422126635975492,0.5757728319741777
0.88219350231215,0.5843443563091013
0.8480904676244643,0.6028744201506329
0.8588360334467344,0.5603862455074953
0.8597184513978752,0.556749968522614
0.8671690619578795,0.5882514196060863
0.8518148473209431,0.6079003395890723
0.850574975601292,0.5609202438072802
0.8656503452092145,0.583931683743445
0.8570346027343066,0.5419326050440809
0.8828959659303365,0.5891749316180969
0.8814673949593206,0.5629733808926287
0.8478464729879719,0.5511665381318481
0.863046491854875,0.6582596187618805
0.8663291422519063,0.5819747478915221
0.8567541051662317,0.5580966751828884
0.8552006318906737,0.5842282938604807
0.867342153115779,0.6091438234646763
0.8602005596220184,0.6106374454267149
0.8628831420821288,0.6468009109598339
0.8857029802460996,0.574631312362153
0.8597153795973661,0.5576495621741462
0.8740174857729403,0.6121513989139558
0.8850058620805071,0.5443732922841492
0.8528460604600494,0.5558361808111858
0.8550296259291884,0.5962692933811645
0.8771229503056562,0.5592283780497319
0.8710626519712464,0.5904389905692082
0.8672117861642284,0.5999121053498601
0.868408915489995,0.5900403576995737
0.8577470194513307,0.5454581184499737
0.8753493260593753,0.5827854302979564
0.877928616122189,0.5812669021359248
0.873098594853753,0.5939484159736762
0.8527833820412963,0.5676746016802205
0.866510474104987,0.5099213033938291
0.8672015036680035,0.5853501587398761
0.8566480959812816,0.5388449297741557
0.8729315048424215,0.5589043727699037
0.8723542948518185,0.601991641476669
0.8557007262730089,0.5696758181890262
0.8544436168199027,0.6251399945508004
0.8746826198197015,0.5709527796862067
0.8860581769585701,0.555587375477177
0.8714646571670474,0.5891915385315238
0.842591206216708,0.5948829979313417
0.8545570755683604,0.5712557345192975
0.8710696668184169,0.6069930817312464
0.867128082906999,0.5792486712555656
0.8762054799182406,0.6052481707765328
0.856692801019707,0.5647987365534867
0.8757978245100831,0.5967823277875465
0.847003687325839,0.5620262800369877
0.854126502446852,0.588366196801392
0.8720223496062253,0.5530146037266133
0.8363306099920327,0.590549585017786
0.8718444234547984,0.6047081713198962
0.8771196731981388,0.5317755468758989
0.8704613948105706,0.4992526760308955
0.8508826504541324,0.5849053104491696
0.8764482782434536,0.6351046477829178
0.8599332649608189,0.6038129476959829
0.8728620573897904,0.6360960551081088
0.8683363548547346,0.5685536094272859
0.8700671763513866,0.5508288970238436
0.8715158534966226,0.6152338000032967
0.8619371503673768,0.6037414659206258
0.8639654099738779,0.5576331056055052
0.8702109015287349,0.5733522328796072
0.8569397709515613,0.5901270939822383
0.860628507702864,0.6254937486602503
0.8855650103862396,0.5918727565689695
0.8472203177418598,0.6332701745332028
0.8692908283755614,0.5917213971714472
0.8634601277568262,0.6455182700991103
0.8598726405853784,0.6138332905776229
0.855266257036842,0.6077441829050891
0.8619914147764807,0.6169033181575967
0.8432012736322844,0.6176814682568162
0.8695162213356431,0.6069448555256924
0.8672985915393908,0.639637745622703
0.872709237684365,0.5662195742663071
0.8747105895282858,0.6312417383739676
0.8595171570015587,0.6439192665477029
0.8531283012465918,0.6173888655452958
0.8697188206675971,0.6330573617482657
0.8560920172710733,0.6081486809296623
0.8748584676343681,0.6194463904340056
0.8630839542836873,0.5938188204900983
0.8480034698247223,0.6017276649795508
0.8700798780120607,0.5878803378641575
0.8602190492815767,0.5778314453363894
0.8692874078509164,0.5574931525642217
0.8587567723352709,0.5953912485468479
0.8617321512079702,0.570212258439975
0.8667503197898595,0.6034138267320271
0.8717866149398134,0.6008090896275978
0.8561259095493551,0.5420167358433403
0.8721830176403466,0.5825921464749039
0.8517349063574154,0.5630876772844347
0.8650441650044095,0.5536548956468029
0.851139403579702,0.609188376457931
0.8487895146425412,0.5418634937314434
0.8711711853847286,0.5809962308617797
0.8638264143200792,0.5769832734927668
0.8659667947481788,0.5792970959879447
0.8548222506548245,0.5891299595188846
0.8740100923098143,0.575158275339931
0.8728419917389371,0.5899297298438716
0.8618398149198395,0.6108277055236653
0.8757911297311162,0.5666924266500742
0.8595868973831386,0.5773665403984823
0.8581033162235366,0.6242085265871002
0.8589337795188541,0.475550009530914
0.8794478516180457,0.5647275025289589
