ID,1.0,2.0,3.0,4.0,7.0
1317,-0.4549500000000001,,0.1206250000000001,0.2071699999999998,-0.29478
1318,-0.157285,-0.178485,0.08758,-0.08452,-0.149215
1320,-0.309735,-0.365295,,0.8428950000000001,-0.7910999999999999
1322,0.134055,1.551025,0.0062799999999999,-0.032035,-0.2591
1323,0.031,0.0533,0.0037,0.0336,-0.2087999999999999
1324,0.1429899999999999,0.47031,0.01439,-0.134495,0.1800400000000001
1325,-0.16036,-0.1622199999999999,0.224605,-0.0515099999999999,-0.10171
1327,0.1129999999999999,-0.095,-0.1639999999999999,-0.2579999999999999,0.146
1328,0.4380199999999999,,0.160895,-0.1999949999999999,-1.318205
1329,0.0676099999999999,-0.47738,-0.062605,-0.18243,-0.19072
1331,-0.5892149999999999,-0.089655,,0.931465,
1332,0.1048049999999999,,0.027595,-0.0906799999999999,
1334,0.2837699999999999,,-0.0116749999999999,0.012865,-0.2335399999999999
1335,,,,-0.444465,
1336,0.00218,,,-0.0794399999999999,0.4970449999999999
1337,-0.989935,,-0.57314,-0.4918899999999999,0.2622850000000001
1338,-2.276555,,-1.5345899999999997,,-0.8031150000000001
1339,-0.368,,0.203,0.298,
1340,,,-0.316235,,-0.45213
1341,-0.1318649999999999,0.003055,0.0113,,
1342,-0.0732749999999999,-0.5406450000000002,0.21913,0.352565,-0.135005
1343,-0.302,,-0.0419999999999999,-0.164,-0.017
1345,,-0.3212150000000001,-0.1712249999999999,,
1346,-0.000225,,-0.142335,0.438,0.6551450000000001
1347,-0.2134849999999999,,-0.085365,-0.161885,
1348,,,-0.1991849999999999,,
1349,,,-0.2499999999999999,,-0.031
1350,-0.569155,-0.03369,-0.25761,0.63337,0.4455099999999999
1351,-0.132445,0.0025399999999999,0.3148299999999999,0.831965,0.6419650000000001
1352,,0.09771,-0.8184650000000002,-1.007825,-0.8325400000000001
1353,0.23146,-0.6422199999999999,-0.018135,0.20032,-0.1207949999999999
1354,,-0.217,1.144,-0.25,0.018
1356,1.73359,0.3016099999999999,0.15016,0.64621,1.15017
1357,-0.051535,,-0.36077,,-0.317845
1358,,,,0.0311449999999999,0.6507949999999999
1360,,,-0.2180699999999999,,
1361,-0.134305,0.6290650000000001,0.4666599999999999,0.4012450000000001,-0.108345
1362,-0.1716999999999999,,-0.4128,,-0.1881
1363,-0.0868499999999999,0.2043,0.055375,0.35223,-0.21353
1365,-0.053655,-0.01151,-0.0672749999999999,,
1367,0.387675,-0.082385,-0.072075,0.79918,0.7287500000000001
1368,0.0989999999999999,0.0239999999999999,0.4830000000000001,-0.4159999999999999,-0.264
1369,,,0.0689499999999999,,
1370,,-0.434,-0.434,,-0.173
1371,,-0.1131849999999999,,-0.240125,-0.1514350000000001
1372,,-0.63215,0.0361399999999999,-0.122385,0.75938
1373,0.23504,0.38415,0.286085,0.7569600000000001,-0.1249599999999999
1374,0.04869,-0.1185249999999999,0.00636,0.0029799999999999,0.072235
1375,,0.11762,-0.19329,-0.0200899999999999,0.21864
1376,,,2.405995,,
1377,-0.210135,,0.422325,,0.40088
1379,0.345305,0.2359299999999999,0.1962749999999999,,0.1193599999999999
1380,0.254305,,,0.1570199999999999,-0.0011599999999999
1382,0.0135999999999999,1.4085299999999998,0.59206,0.54729,0.971805
2001,0.34254,-0.3904149999999999,0.138105,0.08281,0.0736899999999999
2002,,0.243965,0.0998649999999999,,-0.21282
2004,0.167,-0.062,-0.144,0.2059999999999999,-0.419
2006,,,-0.1747099999999999,-0.30314,
2007,0.63786,1.15384,0.0679149999999999,-0.516975,
2103,0.083325,0.8996500000000001,-0.4122949999999999,-0.08726,0.3481099999999999
2201,-0.86348,-0.63176,1.4104,-0.3479,0.15546
2202,1.7258399999999998,0.3613499999999999,-0.2676,-0.3594649999999999,-0.40597
2203,0.109395,-0.0343499999999999,-0.115295,-0.0905199999999999,0.14788
2204,0.069995,-0.131285,-0.28407,0.073765,0.339145
2205,-0.8452500000000001,-0.16507,-0.0909449999999999,0.1085749999999999,0.03088
2206,-0.0346649999999999,0.3249149999999999,0.3011199999999999,-0.069745,0.1520199999999999
2207,-0.002475,-0.1006099999999999,0.0590249999999999,-0.1775199999999999,-0.0145399999999999
2208,,,0.212285,1.484565,-0.059995
2210,0.641225,,0.245035,1.10059,0.285845
2211,,-0.120315,,0.38202,-0.2315649999999999
2213,-0.083,-0.032,-0.066,-0.0509999999999999,
2214,,-0.0661,-0.2167249999999999,-0.3278599999999999,0.0262149999999999
2215,-0.129295,-0.11352,-0.30507,2.8375,0.1615549999999999
2301,0.35558,,,,-0.101365
2302,-0.1129999999999999,,-0.0759999999999999,0.274,
2303,0.10263,-0.4591,0.383535,-0.1525699999999999,0.160305
2305,0.39163,-0.6670349999999998,-0.075255,0.271825,
2306,0.07834,-0.0897649999999999,-0.0834399999999999,-0.01361,-0.066315
2307,-0.128,,,0.1019999999999999,0.0459999999999999
2308,0.1808100000000001,-0.17182,-0.1751049999999999,,0.189735
2309,-0.62933,0.7839550000000002,0.7984249999999999,-2.09778,-2.313785
2310,0.23,0.155,-0.379,0.032,-0.048
2311,0.443,-0.7559999999999998,0.7749999999999999,0.8280000000000001,0.193
2312,0.22346,,-0.2154899999999999,-0.0122149999999999,0.16812
2313,,0.95241,-0.2936399999999999,0.5959699999999999,
2314,0.8999999999999999,-0.7010000000000001,0.213,0.1769999999999999,0.1419999999999999
2315,-0.1727999999999999,0.03278,0.0315749999999999,-0.284335,0.10774
2316,0.737485,0.33827,-0.1865349999999999,,-0.0045
2317,-0.08477,0.6576750000000001,0.0397949999999999,-0.2556499999999999,
2318,,,0.0653949999999999,0.200415,0.037385
2320,0.132,-0.633,-0.0839999999999999,0.1949999999999999,
2321,-0.0614299999999999,-0.11848,-0.2219000000000001,0.238085,-0.0343099999999999
2322,-0.19932,-0.333285,-0.03298,-0.23436,
2323,-0.172525,0.1191949999999999,,0.5402099999999999,-0.6820700000000001
2324,0.17857,-0.083735,0.0208199999999999,-0.250985,0.908245
2325,0.29377,,-0.6158499999999999,-1.02711,-0.1291599999999999
2326,,-0.2639999999999999,-0.3,-0.1649999999999999,-0.3259999999999999
2327,-0.066825,-0.1791649999999999,0.1352449999999999,0.0748699999999999,0.04525
2328,,,0.035,,0.162
2329,1.476535,,1.267085,0.7302949999999999,2.60591
2330,,,,-0.35162,-0.4178649999999999
2331,-0.0836749999999999,,0.2055699999999999,-0.042235,-0.959125
2332,,-0.0569999999999999,-0.198725,-0.07844,
2333,-0.608115,0.0538349999999999,0.3301200000000001,0.009555,-0.068525
2334,0.5767849999999999,0.0075349999999999,-0.2137299999999999,0.3738649999999999,-0.0931299999999999
2336,,,,0.7281850000000001,
2337,-0.12179,,0.57535,-0.089675,0.12204
2338,1.4645849999999998,,-4.23401,1.7138150000000003,
2339,,,-0.081,-0.086,
2340,-0.1819249999999999,,0.0147549999999999,-3.509005,
2341,,,-0.0149499999999999,,
2342,,,0.9339999999999996,2.084,1.824
2344,-0.2390049999999999,,0.17995,,
2345,0.107535,0.09231,0.1020849999999999,-0.327675,0.7674350000000001
2346,-0.0709999999999999,0.6060000000000001,0.402,-0.0789999999999999,-0.1
2347,0.58768,-0.1286749999999999,-0.3368649999999999,0.60699,-0.73372
2348,2.1992,-0.115805,-0.40735,0.4937299999999999,0.16798
2349,,,,-0.2474049999999998,
2350,0.1831249999999999,-0.551525,1.05482,-0.1331649999999999,0.7363249999999999
2351,,,-0.1148249999999999,,0.184535
2352,0.062835,,-0.101395,0.09818,-0.1193199999999999
2354,-0.0450949999999999,1.5308350000000002,-0.03179,0.2623449999999999,0.46595
2356,0.1913999999999999,,-0.11958,-0.061,-0.902125
2357,-0.399255,-0.307015,0.05101,,-0.3104649999999999
2358,,,1.056965,,
2359,,-0.1660699999999999,,-0.1480249999999999,0.06366
2360,-0.173405,,-0.1439099999999999,,0.2229499999999999
2361,1.2338850000000003,-0.27238,0.231895,,0.0463949999999999
2362,0.017395,0.207775,0.22653,-0.91655,-0.202405
2363,0.0112449999999999,,-0.23265,0.4459350000000001,0.3472349999999999
2364,,1.4868,2.8111,,4.242
2365,0.6872349999999998,0.4692150000000001,-0.4039999999999999,1.037975,0.7465900000000001
2367,0.383375,0.3755600000000001,0.33679,0.1786099999999999,0.398325
2368,0.06294,-0.28779,-0.35716,,0.5124050000000001
2369,-0.00485,0.2002250000000001,-0.0313849999999999,-0.3998250000000001,-0.028075
2370,0.18446,,-0.14381,0.1998299999999999,0.1616199999999999
2371,0.6658,-0.0341,,-0.0999999999999999,-0.3831
2372,,-0.1000249999999999,0.207515,-0.0489899999999998,
2373,,0.018815,0.1676849999999999,-0.2019699999999998,0.0048899999999999
2374,-0.0300699999999999,0.131525,-0.1458399999999999,0.16352,-0.0349849999999999
2375,-0.16739,-0.13366,0.04456,-0.20914,-0.0004399999999999
2376,,,2.277365,,-0.1356499999999998
2377,-0.0778499999999999,-0.17262,0.0359,1.18825,1.56548
2378,,-0.18779,-0.46623,-0.40467,
2380,,,0.1040799999999999,,0.912695
2381,,,0.049815,,-0.1238149999999999
3001,,,0.118485,,
3002,-0.0394849999999999,,0.020555,,-0.0334499999999999
3003,,-0.0632499999999999,,-0.084595,-0.0782549999999999
3004,0.3089999999999999,0.4019999999999999,0.612,-0.192,0.6559999999999997
3005,-0.1695699999999999,0.196005,0.19154,-0.0336299999999999,
3006,,2.6182,0.214145,,-0.1251499999999999
3007,0.18906,-0.003435,-2.0562950000000004,0.886935,0.8395650000000001
3103,0.4733250000000002,,0.035865,0.2374899999999999,
3201,0.066655,-0.0341799999999999,0.36881,0.011825,-0.09867
3202,-0.032775,-0.0644749999999999,0.4874900000000001,0.0337799999999999,0.122
3203,0.15193,,0.124635,0.425175,0.0529949999999999
3204,0.1579999999999999,0.306,0.125,0.0719999999999999,1.145
3205,-0.08785,-0.250385,-0.0015649999999999,-0.0982,-0.20107
3206,,,-0.08096,-0.09831,-0.20819
3207,0.039735,-0.187445,-0.28666,0.1071399999999999,-0.312655
3208,,,-0.0908949999999999,,-0.00065
3209,0.09011,0.15919,0.1161049999999999,0.251185,0.41738
3210,-0.1087699999999999,,-0.6382450000000001,-0.1551699999999999,0.2986350000000001
3211,1.2041499999999998,0.324125,0.4600700000000001,0.6330699999999999,-0.2329949999999999
3212,0.1676,0.1774899999999999,-0.07838,0.0684,0.0337549999999999
3214,,,,0.0012899999999999,0.480215
3301,0.013205,,0.10682,,-0.078475
3303,,0.03993,0.0254949999999999,0.0302799999999999,-0.1727949999999999
3305,0.14609,-0.2102399999999999,,,
3306,-0.22968,-0.02257,0.053635,,0.146815
3307,,0.32835,-0.25877,-0.650845,
3308,0.555075,,0.7453,-0.021495,
3310,-0.2635,-0.82353,-0.3239749999999999,-0.616855,-0.139
3311,-0.288305,-0.1151899999999999,0.05846,-0.250395,-0.19557
3312,-0.0427699999999999,-0.29971,-0.0593449999999999,0.1670199999999999,0.27528
3313,-0.169,-0.963,-0.1329999999999999,-0.8150000000000002,-0.2309999999999999
3314,-0.024125,,-0.14338,,-0.19932
3317,-0.159525,0.31031,0.086455,-0.2770049999999999,-0.5350900000000001
3319,,2.9435,1.1950000000000005,-0.4677999999999997,
3320,0.00143,-0.3961699999999999,0.049385,0.1576949999999999,-0.0435099999999999
3321,-0.06623,-0.12258,0.10103,-0.129745,-0.10037
3323,0.1149999999999999,,0.25,,-0.037
3324,-0.19257,-0.12734,0.098365,,
3325,0.017025,-0.143195,0.0486,-0.1261649999999999,-0.29488
3326,-0.0769999999999999,,0.1099999999999999,-0.054,-0.0539999999999999
3327,-0.0333949999999999,0.0346549999999999,0.1682800000000001,0.648415,0.070515
3328,-0.22519,0.169495,0.167155,0.2472999999999999,-0.118715
3329,-0.0339249999999999,-0.127715,-0.11666,-0.1141799999999999,-0.044035
3331,-0.056,,-0.049,,0.005
3332,0.635125,0.3674249999999999,,-0.28215,-0.618495
3335,0.7788699999999998,-0.033305,0.0524299999999999,-1.148105,-0.216945
3336,,,0.27176,-0.6508550000000002,0.183415
3337,-0.1606599999999999,,-0.09575,-1.3010100000000002,0.2155749999999999
3338,0.133,-0.2719999999999999,-0.028,-0.0299999999999999,-0.487
3339,,-0.573995,-0.4468799999999999,0.16283,
3340,,0.7897949999999999,-4.446245,1.40081,-0.08272
3341,2.35485,0.6482749999999999,0.2796849999999999,-0.5948350000000001,-0.28735
3342,-0.1819999999999999,0.5389999999999999,-1.368,-0.1949999999999998,2.268
3343,-1.237345,,-0.291695,,
3344,,0.169,0.0169999999999999,-0.0159999999999999,0.1359999999999999
3346,-0.12,-0.0829999999999999,-0.7299999999999999,0.018,0.267
3347,-0.738,-0.1459999999999999,-0.0699999999999999,-0.4679999999999999,-0.063
3348,0.2096249999999998,,0.4801549999999999,-0.083975,0.4480499999999999
3350,-0.23423,-0.114475,-0.142385,-0.0104249999999999,0.17547
3351,1.963725,-0.03232,0.01869,,0.6481600000000001
3352,0.0819999999999999,,0.0629999999999999,,-0.1349999999999999
3353,-0.1485999999999999,,0.1968499999999999,0.1813099999999999,0.20609
3354,0.40862,,0.363745,,0.4864149999999999
3355,-7.481505,0.877755,0.0951149999999999,-0.3665349999999999,1.546305
3356,0.007,-0.2639999999999999,0.328,-0.0479999999999999,-0.7309999999999999
3359,0.0323149999999999,-0.1171999999999999,-0.8501750000000001,-0.2232299999999999,0.38317
3360,,0.2950750000000001,0.0401849999999999,0.3285,0.1206599999999999
3361,0.391605,0.98898,1.53286,-0.268495,-0.4467999999999998
3364,-0.033555,,,,0.5692400000000001
3365,0.2853999999999999,0.7389150000000001,0.10101,-0.56324,-0.850415
3366,-0.1515099999999999,,0.380525,0.0830349999999999,0.1898649999999999
3367,,,-0.125495,-0.6439650000000001,-0.3020199999999999
3368,0.41954,0.278845,0.3766699999999999,-0.1799199999999999,-0.100445
3370,-0.306335,,0.1556,-0.505475,0.23533
3371,-2.064945,0.020825,1.10572,0.0326049999999999,-0.0013100000000001
3372,,,-0.22281,,
3374,,,,0.312435,-0.0055749999999999
3375,0.10143,-0.0645299999999999,0.0327899999999999,,0.0142799999999999
3378,-0.442205,-0.28934,-0.1161799999999999,-0.0649899999999999,-0.08703
3379,0.2625,0.516965,0.3294049999999999,-0.3923499999999999,1.583355
3380,0.326525,-0.316975,-0.0377199999999999,-2.21729,-0.2593
3381,0.04015,-0.3633899999999999,0.546705,-0.2077499999999999,-0.1486499999999999
5004,,,,0.914955,
5006,,0.01227,0.241135,-0.0555149999999999,0.0358249999999999
5008,0.4757349999999999,0.467975,0.020575,0.925665,0.6976699999999999
5009,-0.3319999999999999,,0.264,,-0.27
5012,,,0.0789449999999999,0.23445,-0.0611149999999999
5013,,-0.15767,0.002715,0.498405,0.4483999999999999
5016,-0.143595,-0.309795,,,
5018,0.119555,,,-0.2067199999999998,0.1149250000000001
5021,,,,1.95587,-0.3940800000000001
5022,,,,,-0.0595999999999999
5024,-0.0186,,-0.0340449999999999,,-0.066845
5025,-0.2570599999999999,2.9012899999999995,-0.2392849999999999,2.698955,0.5506150000000001
5029,0.1181899999999999,0.0502599999999999,-0.0268199999999999,0.738905,0.3493550000000001
5030,-0.290915,-0.195655,0.079855,-0.8180900000000001,
5031,-0.1545449999999999,-0.44764,0.1600299999999999,-0.56507,-0.9432899999999996
5032,0.189,,0.067,,
5033,,0.274,0.881,,
5034,,,,,3.0828
5035,,,-2.458785,,
5036,,,-0.027985,-0.174725,-0.0455799999999999
5037,-0.185995,-0.1569499999999999,-0.10815,-0.1443,1.5764399999999998
5047,-0.08377,1.18326,0.0456899999999997,0.43581,0.05015
5048,-0.202,,-0.1319999999999999,-0.133,
5050,-0.1481799999999999,0.2364849999999999,,,-0.3015549999999999
5051,-0.1786299999999999,,,,-0.09975
5052,-0.432745,,,-0.51603,0.2997449999999999
5057,,,,0.372,
5059,-0.0190000000000001,0.1169999999999999,-0.6089999999999999,,-0.2390000000000001
5060,1.215795,,-0.7149850000000001,0.90182,0.122005
5061,0.66571,,-0.300595,0.6077649999999999,
5063,0.174005,,-0.732625,0.42198,
5065,-0.235155,0.2543149999999999,,0.1170949999999999,0.5517299999999999
5066,,,-0.138,,-0.1809999999999999
5067,0.0629999999999999,,,-0.3531899999999999,
5068,,,0.172,,
5072,-0.13417,,0.116965,-0.062135,0.31843
5075,1.5349999999999997,-0.39,2.758,1.572,0.129
5078,-0.289405,0.03029,0.0782049999999999,0.33191,
5080,0.0459999999999999,,,,0.031
5081,-0.1869999999999999,-0.154,,0.268,0.0789999999999999
5083,,-0.280705,-0.0156549999999999,,-0.169145
5084,-0.4271,-0.25793,-0.03107,0.924715,-0.0459399999999999
5085,,-0.0051149999999999,-0.125795,,-0.327585
5086,-0.1577699999999999,-0.263605,-0.2340000000000001,0.170775,-0.1514849999999999
5087,0.713095,0.4167849999999998,1.5720149999999995,,0.1637400000000002
5090,-0.08443,-1.5491,0.22994,0.1506549999999999,-0.132915
5091,,,-0.029,,0.373
5092,0.2219649999999999,-0.0106800000000002,1.75439,-0.063355,1.78237
5093,,-0.467,-0.274,0.3680000000000001,0.2979999999999999
5094,-0.0509999999999999,-0.1160000000000001,0.268,2.17,-0.048
5095,-0.0915449999999999,-0.227395,-0.5669200000000001,-0.000885,
5096,,,0.1328249999999999,,
5097,-0.67336,-0.0166649999999999,0.1480349999999999,-0.39883,
5098,,,0.352,1.4,-0.1019999999999999
5099,-0.1189549999999999,0.004585,-0.048935,0.1669749999999999,-0.0605749999999999
5100,0.0489999999999999,0.0499999999999999,0.381,-0.0869999999999999,0.4439999999999999
5102,0.2539699999999999,,0.55928,,0.439025
5103,-0.1299999999999999,0.299,-0.068,-0.459,0.69
5104,,,-0.041775,-0.0275349999999999,0.28923
5105,0.1569999999999999,,0.2910000000000001,-0.528,-0.529
5106,,0.1049999999999999,-0.051,,
5108,-1.113345,,-0.3282799999999999,,
5109,0.145165,2.9968000000000004,0.170665,1.704875,0.743295
5111,,-0.0445999999999999,-0.2808950000000001,0.64539,-1.5349199999999998
5112,0.478915,,-0.0170599999999999,0.1138099999999999,-0.131185
5114,-0.135,,-0.079,-0.0229999999999999,
5116,1.00178,,0.03381,-0.5189999999999999,
5117,0.155,,-0.1129999999999999,0.1249999999999999,0.3910000000000001
5119,-0.12938,,0.283805,0.0689199999999999,-0.0732649999999999
5120,,-0.2862699999999999,-0.11708,,
5200,-0.220065,,-0.0830549999999999,-0.529685,
5201,2.030845,,0.2197849999999999,0.11508,-0.8444149999999999
5203,-0.01451,0.2075199999999999,0.63567,,0.15921
5204,,,0.0606249999999999,0.398505,0.28461
5205,-0.0164299999999999,,-0.0561049999999999,-0.10391,-0.3033099999999999
5206,,-0.09931,-0.1604149999999999,-0.2043299999999999,-0.266615
5207,-0.42067,-0.1491549999999999,0.0300799999999999,,
5209,0.013,,0.738,0.169,0.421
5210,-0.7662049999999999,0.862845,,,-0.707055
5211,0.411,-0.4219999999999999,0.0959999999999999,0.5850000000000001,-0.3139999999999999
5213,-0.2326549999999999,-0.11384,0.106835,0.0806949999999999,
5214,,,-0.031,-0.1519999999999999,
7519,-0.0579999999999999,,0.677,0.7410000000000001,1.669
B112,-0.1083199999999999,-0.0201299999999999,-0.0294749999999999,0.0347149999999999,-0.0536899999999999
BL101,0.007755,0.082365,-0.484215,,0.41674
BL105,0.0840699999999999,0.186975,-0.3692549999999999,-0.4887999999999999,0.0049199999999999
BL106,2.147405,,-0.489465,0.092385,-0.0737649999999999
BL107,-0.0419999999999999,-0.067,0.03,,
BL108,-0.4058049999999999,,-0.93644,0.254225,-0.053785
BL110,,-0.0657649999999999,-0.0847399999999999,0.326875,
BL111,-0.0599999999999999,0.014,0.0789999999999999,0.011,0.999
BL113,0.1931449999999999,,0.03139,0.36959,0.50102
BL114,-0.013,0.03,,0.049,-0.2209999999999999
BL117,0.18823,-0.026705,0.036685,-0.0703349999999999,-0.279
BL118,-0.3179999999999999,,-0.087,,1.995
BL119,-0.179085,,-0.5433749999999999,0.542055,0.2057949999999999
BL121,-0.0052999999999999,0.3058,0.3786,0.8641,0.1335
BL122,0.9408,0.3329,0.2923,0.3749,1.1959
BL123,-0.2092999999999999,,-0.1575999999999999,,
BL124,0.4208,-0.4859,0.0239,,1.1778
BL125,-0.1029999999999999,,,-0.133,
BL126,-0.2568,0.1036,-0.0878999999999999,-0.0512,-0.0494999999999999
BL127,,,0.1638,,
BL129,,-0.0725,1.1189999999999998,,0.0104
BL130,,,,-0.263,
BL131,0.1340999999999999,0.1821,-0.0005999999999999,0.1268,0.5813000000000001
BL132,0.0348,-0.0932,-0.286,-0.152,-0.194
BL134,-0.1052,,0.0434999999999999,-0.1373999999999999,-0.306
BL135,0.2999999999999999,-0.2309999999999999,-0.1789999999999998,-0.255,0.153
BL136,0.1433,0.012,0.0121999999999999,-0.0205,1.744
BL137,0.4071,-0.3008,-0.6446000000000001,0.0103999999999999,0.049
BL138,0.1502,0.1624,0.3150999999999999,,-0.3297999999999998
BL139,-0.3118,-0.1159999999999999,-0.0381,0.0,-0.0512999999999999
BL141,-0.3905999999999999,-0.0806,-0.0111999999999999,,-0.1438999999999999
BL142,-0.1006,0.0088999999999999,-0.1097999999999999,0.0490999999999999,0.0079
BL143,-0.3374,-0.8809999999999999,,-0.4529,0.092
BL144,0.0782999999999999,,0.0537999999999999,,
BL145,-0.2073999999999999,,-0.1050999999999999,0.0766,
BL146,0.0937,-0.488,0.1345999999999999,-0.1539,-0.3714
BL147,,-0.4712,-0.0498,0.3751,0.5003000000000001
BL148,-0.1168,,0.4505,-0.1829,-0.0723
BL149,,-0.0527999999999999,-0.0236999999999999,0.0412,
BL150,-0.7851,,-0.1897,,1.5652000000000004
BL151,,,-0.5554,,-0.1471
ID103,,,-0.3664,,
ID115,0.1129999999999999,,5.2347,0.1154999999999999,
ID116,,,,2.3999,
ID118,0.4389999999999999,-0.1695999999999999,0.1738999999999999,-0.8059000000000001,
ID122,0.0659999999999999,0.0141999999999999,,,
KOR101,,-0.1523,-0.2192999999999999,-0.2037999999999999,-0.0852
KOR102,,,-0.2178,-0.0917,0.1603
KOR103,,-0.05,1.505,0.55,2.646
KOR105,-0.0987,,-0.1166999999999999,,-0.2952999999999999
KOR106,-0.0749999999999999,-0.7000000000000001,2.1900000000000004,,-0.4670000000000001
KOR107,,,1.3564999999999998,0.7523000000000002,-0.5221
KOR108_1,0.1021999999999999,,-0.1068,0.0042999999999999,0.0642999999999999
KOR109_1,0.3026000000000001,-0.0042999999999999,0.0637999999999999,,-0.2283
KOR109_2,0.1327999999999999,-0.1203,,-0.1523,
KOR110,-0.0692999999999999,-0.0493999999999999,0.1732,0.703,1.2024
KOR111,,,-0.0947,-0.8770000000000002,0.0611000000000001
KOR112,0.1325,0.3437,0.0507,,-0.4479
KOR113,-0.2825,,1.5965000000000005,2.1001,
KOR115,-0.0549999999999997,,2.5087,,
KOR116,,,0.2158999999999999,0.9314,0.5473999999999999
KOR118,0.0286999999999999,2.1799,,1.413,0.9674
KOR119,,,-0.0382,,
KOR120,,,-0.2734,,-0.1766999999999999
KOR121,-0.1560999999999999,,,,0.5651
KOR123,,-0.2188,-0.3091,-0.1394,0.2835
KOR124,0.1966999999999999,0.079,0.1272999999999999,0.2621,-0.3244999999999999
KOR127,0.0669999999999999,0.0879999999999999,0.205,,
KOR128,0.2069999999999999,0.142,0.197,0.1869999999999999,0.263
KOR129,,0.4292,0.2528,0.891,-0.5122000000000001
LA101,0.412225,-0.4258550000000001,0.91665,-0.5493800000000001,1.415645
LA102,1.3758050000000002,1.22758,1.1173650000000002,2.826715,1.818685
LA103,0.516255,,,0.219165,0.5507499999999999
LA105,0.003,,-0.002,,
LA106,-0.098,1.159,,0.514,-0.0329999999999999
MG100,-0.2034899999999999,0.167145,0.78802,0.1308749999999999,-0.4335949999999999
TB101,,,0.495,0.1034999999999999,2.1019
TB102,0.2614000000000001,0.2774,0.8174000000000001,,0.8811
TB105,,-1.7860999999999998,-0.3430999999999999,,
TB108,,-0.1808,0.8927999999999999,,-0.0721999999999999
