ID,dichotic_nonforced_lat_index,digit_span_forward_span,digit_span_backward_span,MENYET_mean_ACC_all,n_back_nback_1_dprime,n_back_nback_2_dprime,n_back_nback_3_dprime,OMR_read_syls,predictive_RT_score,PROC_SPEED_vis_RT_med,PROC_SPEED_ac_RT_med,PROC_SPEED_vis_dec_RT_med,PROC_SPEED_ac_dec_RT_med,rec_vocab_ACC,SAT_ACC,SEGM_AL_medRT_train,SEGM_AL_medRT_TRN3_RND4,SEGM_AL_medRT_RND4_REC5,SEGM_AL_ACC_train,SEGM_AL_ACC_TRN3_RND4,SEGM_AL_ACC_RND4_REC5,SEGM_AL_2AFC_all,SEGM_AL_SEGM_prod_data,SEGM_VN_medRT_train,SEGM_VN_medRT_TRN3_RND4,SEGM_VN_medRT_RND4_REC5,SEGM_VN_ACC_train,SEGM_VN_ACC_TRN3_RND4,SEGM_VN_ACC_RND4_REC5,SEGM_VN_2AFC_all,SEGM_VN_SEGM_prod_data,AGL_2AFC_phr,AGL_2AFC_sent,AGL_prod,selfpaced_target_RT_diff_sertes,simon_RT_score,stroop_RT_score,stroop_ACC_score,trog_pragm_ACC_mean
5090,15.384615384615383,9.0,5.0,0.7692307692307693,2.123172799,0.253347103,3.740490281,450.0,0.3733680000209363,0.3420975,0.32309,0.8253825,,,1.0,0.0848199999998082,0.1664849999994992,0.1055724999996883,0.0625,0.125,-0.0625,0.6388888888888888,0.8333333333333334,,,,,,,,,0.5454545454545454,0.625,0.4166666666666667,-0.057594375,0.06971,0.3472249999999999,0.0,0.6666666666666666
7003,27.27272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009,-15.384615384615383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015,-15.384615384615383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,-20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7021,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024,23.07692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7027,8.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7033,-8.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7036,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039,13.043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7042,71.42857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7048,-25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7051,70.37037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7054,-47.82608695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7057,39.130434782608695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7060,18.51851851851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7063,30.434782608695656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7066,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7069,23.07692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7075,18.51851851851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7078,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7081,-28.000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7087,-7.6923076923076925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7090,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7093,8.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7096,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7099,15.384615384615383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7102,30.434782608695656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7105,-50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7108,-8.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7111,70.37037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7117,73.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7120,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7123,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7126,-4.761904761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7129,41.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7132,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7135,-70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7138,13.043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7141,83.33333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7144,41.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,-3.7037037037037033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7153,40.74074074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7156,21.428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7159,30.76923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7162,-30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7168,35.714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7171,28.000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7174,8.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7177,-4.761904761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7180,13.043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7183,16.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7186,-9.090909090909092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7189,28.000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7192,-53.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7195,-11.11111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7198,30.434782608695656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7201,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7204,46.15384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7207,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7210,-9.090909090909092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7213,-14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7216,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7219,16.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7222,14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7225,-44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7228,10.344827586206897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7231,21.73913043478261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7234,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7237,3.4482758620689653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7243,16.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7246,78.57142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7252,46.15384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7255,53.84615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7258,-23.07692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7261,3.7037037037037033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF108,-8.333333333333332,6.0,5.0,,-0.524400513,-1.366021746,-4.518237897,,0.0867984999999924,0.355,0.3045,1.0565,,0.7096774193548387,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,0.0479999999999999,0.1924999999999999,0.0166666666666667,0.6666666666666666
AF116,12.0,8.0,6.0,,8.529781588,0.63866757,,,0.3922934999999992,0.27,0.279,0.981,,0.7096774193548387,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,0.035,,,0.8333333333333334
BL104,7.6923076923076925,6.0,4.0,0.9230769230769232,5.546442359,1.198890263,0.0,218.0,-0.0105209999911526,0.26897,0.3074125,1.196055,,0.935483870967742,0.8333333333333334,0.3069875000015578,0.4675575000088408,0.1939249999879386,0.0625,0.25,0.1875,0.6111111111111112,0.9166666666666666,,,,,,,,,0.3636363636363636,0.4375,0.5416666666666666,-0.065004375,0.14727,0.2331174999999999,0.0166666666666667,0.8888888888888888
BL105,23.07692307692308,10.0,10.0,1.0,5.546442359,2.486474861,5.106512027,318.0,0.4141184999469609,0.27164,0.24982,0.6124075,,0.9032258064516128,1.0,0.1042225000157492,0.176312499976484,0.0822625000029813,0.0,0.0625,0.0625,0.9166666666666666,1.0,,,,,,,,,0.5909090909090909,0.875,0.75,0.0108143749999999,0.05395,0.1096274999999999,0.0166666666666667,0.7222222222222222
BL110,33.33333333333333,2.0,2.0,0.7692307692307693,5.546442359,0.0,-1.028204462,501.0,0.1773415000330342,0.3471225,0.3138825,0.84421,,0.935483870967742,1.0,0.1731300000101328,0.2140824999427408,0.2382124999305244,-0.0625,-0.125,0.0,0.6111111111111112,0.8333333333333334,,,,,,,,,0.5,0.6875,0.4166666666666667,0.0245866666666666,0.050545,0.3118375000000001,0.0666666666666666,0.7777777777777778
BL117,7.6923076923076925,10.0,9.0,1.0,8.529781588,1.805952078,-2.983339228,388.0,0.7362684999974667,0.3054225,0.3216974999999999,0.86663,,0.935483870967742,1.0,0.1251375000108967,0.1768924999982104,0.1980474999872958,0.0,0.125,0.125,0.7222222222222222,0.75,,,,,,,,,0.5454545454545454,0.9375,0.7083333333333334,-0.0312287499999999,0.024765,0.1256675,0.0833333333333333,0.8888888888888888
BL123,4.3478260869565215,9.0,6.0,0.7692307692307693,-0.524400513,-1.198890263,-4.518237897,288.0,0.6136499999998355,0.27525,0.28485,0.9424,0.7186,0.9032258064516128,0.0,,,,,,,,,0.2975500000000295,0.3545999999997349,0.0737000000002687,0.1333333333333333,0.3333333333333333,0.1333333333333333,0.7222222222222222,0.5,0.7272727272727273,0.875,0.5416666666666666,0.1234714285714285,-0.0025499999999999,0.2656499999999999,0.0666666666666666,0.7777777777777778
BL126,8.333333333333332,8.0,6.0,1.0,,,,362.0,0.5538909999994224,0.3107,0.27555,0.83395,0.576,0.9032258064516128,1.0,0.1883000000025934,0.047499999999955,0.0448499999958964,0.0625,0.0625,0.0,0.6111111111111112,0.5,0.219250000000061,0.2335000000000491,0.1302000000001584,0.1999999999999999,0.1333333333333333,0.1333333333333333,0.7777777777777778,0.75,0.7272727272727273,0.8125,0.6666666666666666,0.0854428571428571,0.07085,0.09965,0.0333333333333333,0.8888888888888888
BL127,47.82608695652174,5.0,5.0,0.3076923076923077,-0.841621234,-1.878054623,-2.123172799,,0.4278550000058958,,,,,0.6774193548387096,1.0,-0.0364499998093119,0.0772000000476782,-0.2310999999045866,0.125,0.0625,-0.375,0.3888888888888889,0.25,-0.0095499999970982,0.0191500000207156,0.0201000000088686,0.1333333333333333,0.0,-0.2,0.5277777777777778,0.0833333333333333,0.5454545454545454,0.8125,0.5,0.3634875,0.0345,0.1684999999999998,0.0,0.7222222222222222
BL129,33.33333333333333,5.0,5.0,0.8461538461538461,,,,,,0.3417,0.28415,0.8261,0.6662,0.9032258064516128,1.0,-0.0151999999880532,0.0726499999761975,-0.0457499999403361,0.125,0.0625,0.0,0.4722222222222222,0.6666666666666666,,,,,,,,,0.7272727272727273,0.6875,0.5,0.9827714285714289,,0.3925999999999999,0.0833333333333333,0.6111111111111112
BL130,-15.384615384615383,,,0.7692307692307693,5.546442359,0.289169284,0.253347103,303.0,,0.31755,0.45475,0.93305,0.80995,,,-0.1284000000003551,0.0306999999991965,0.1710999999995799,-0.375,0.375,0.375,0.5555555555555556,0.5833333333333334,,,,,,,,,0.6363636363636364,0.625,0.5833333333333334,0.28675,0.0685,0.052,0.0,0.7222222222222222
BL131,-13.043478260869565,,,0.9230769230769232,-0.524400513,-1.198890263,-4.518237897,373.0,,0.3011,0.2477,1.00595,0.6506,0.8387096774193549,,0.0609000000003909,0.1274000000004544,0.0465000000019255,0.3125,0.3125,0.375,0.6111111111111112,0.5833333333333334,0.2853000000714445,0.3913000000713964,0.2313000000118634,0.1333333333333333,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.5,0.5454545454545454,0.6875,0.4583333333333333,-0.0942249999999999,0.1437,0.0700499999999999,0.0,0.5555555555555556
BL132,60.0,8.0,7.0,0.8461538461538461,5.106512027,2.486474861,0.58827413,407.0,1.0019140000000024,0.2677,0.2695,0.8043,0.6194,0.9032258064516128,0.8333333333333334,0.1717999999523538,0.3898000000119781,0.3291499999165284,0.0,0.25,0.125,0.6111111111111112,1.0,0.0882000000476921,,,0.4666666666666667,1.0,1.0,0.6666666666666666,0.8333333333333334,0.5,0.9375,0.625,0.0800571428571428,0.0158999999999999,0.1305,0.05,0.8888888888888888
BL133,0.0,,,0.7692307692307693,2.563103131,1.2269417,0.27105341,,0.3954644999791736,,,,,0.7096774193548387,0.6666666666666666,,,,,,,,,0.4221999999881092,0.4334000000059248,0.460100000023651,0.0,0.1999999999999999,0.1999999999999999,0.8611111111111112,1.0,0.6818181818181818,0.8125,0.7916666666666666,,0.0137499999999999,0.3748999999999999,0.1833333333333333,
BL134,25.925925925925924,7.0,6.0,1.0,5.546442359,5.546442359,1.534898669,294.0,0.6544414998331183,0.25045,0.2578,0.72925,0.5325,0.8709677419354839,1.0,0.0789000000357926,-0.1965999999641989,-0.1295000000595094,-0.0625,0.6875,0.75,0.75,1.0,0.2342000000476787,0.3684000000954626,0.3511000000239619,0.0,0.0,0.0,0.7222222222222222,0.8333333333333334,0.5909090909090909,0.8125,0.7083333333333334,0.075,0.0978999999999999,0.0171999999999999,0.0,0.7222222222222222
BL135,-11.11111111111111,,,0.2307692307692307,-0.253347103,-1.162094736,-4.518237897,312.0,,0.2865,0.2515,0.868,0.603,0.9032258064516128,,,,,,,,,,0.2680000000000149,0.2509999999999621,0.1989999999998417,0.1333333333333333,0.2666666666666667,0.2666666666666667,0.5555555555555556,0.5833333333333334,0.6818181818181818,0.75,0.5416666666666666,0.4145714285714286,0.0974999999999999,0.1285,-0.0166666666666667,
BL136,4.3478260869565215,5.0,3.0,0.7692307692307693,5.546442359,1.71092314,1.534898669,439.0,0.3912829999985221,0.27335,0.40275,1.1168,0.8534,0.6774193548387096,0.8333333333333334,-0.0085999999940211,0.028200000003018,-0.0458000000119689,-0.0625,0.0625,0.125,0.25,0.6666666666666666,0.2040000000001072,0.2525500000045753,0.4265500000045676,0.0,0.0666666666666666,0.0666666666666666,0.6944444444444444,0.8333333333333334,0.4090909090909091,0.6875,0.25,0.1966,0.0634999999999999,0.0857000000000001,0.0,0.7222222222222222
BL137,0.0,,,0.9230769230769232,,,,369.0,,0.2614,0.3168,0.7192,0.5762,0.8387096774193549,,0.121150000005997,0.3259000000059817,0.2876500000059945,0.0625,0.125,0.0625,0.6388888888888888,1.0,,,,,,,,,0.4545454545454545,0.625,0.375,0.0939999999999999,,,,0.9444444444444444
BL138,8.333333333333332,8.0,5.0,1.0,,,,,,0.33135,0.2419,1.5422,0.876,,1.0,0.0172000000030209,0.2327000000030178,0.2579000000059945,0.0,0.0625,0.0,0.6666666666666666,0.5,,,,,,,,,0.5454545454545454,0.8125,0.3333333333333333,0.2579375,,0.2025500000000001,0.0166666666666667,0.8333333333333334
BL140,23.07692307692308,,,0.8461538461538461,4.518237897,-0.27105341,-0.27105341,415.0,-0.078267999982128,0.33745,0.2859,1.2026,,,,0.0466500000060037,0.0361999999880779,0.021700000047744,-0.0625,0.8125,0.8125,0.5833333333333334,0.6666666666666666,-0.0589000000059627,0.0166500000059954,-0.0447499999999649,0.0,0.0666666666666666,-0.0666666666666666,0.4722222222222222,0.5,0.7272727272727273,0.4375,0.625,,0.0469,0.2375499999999999,0.0,0.5555555555555556
BL142,-4.0,7.0,6.0,0.8461538461538461,3.42326956,1.71092314,4.518237897,,0.4840339999999954,0.27435,0.26725,0.7334,0.5291,0.8709677419354839,0.1666666666666666,0.0559000000004026,0.2352999999989062,0.202049999998866,0.0625,0.5,0.5,0.5,0.6666666666666666,-0.0278999999999385,0.0087000000000969,0.0475000000001415,-0.0666666666666666,0.0666666666666666,-0.1333333333333334,0.8055555555555556,0.6666666666666666,0.6818181818181818,0.9375,0.625,,0.0282999999999999,0.4381999999999999,0.0333333333333333,1.0
BL143,7.6923076923076925,7.0,4.0,1.0,8.529781588,2.563103131,0.317220721,,0.5254155001072971,0.25135,0.28985,0.80285,0.5963,0.8064516129032258,1.0,0.0275999999642593,0.0756999999881014,0.0382500000149203,0.125,-0.0625,0.0,0.4444444444444444,0.5833333333333334,0.2709000000059092,0.4182000000179187,0.4176999999881587,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.7222222222222222,0.6666666666666666,0.5,0.625,0.5833333333333334,,0.0016999999999999,0.3056500000000002,0.05,0.6111111111111112
BL145,-4.3478260869565215,5.0,4.0,0.8461538461538461,1.683242467,1.036433389,0.0,,0.0379244999940908,0.3237,0.3214,1.0853,0.72625,0.7741935483870968,0.8333333333333334,0.0554999999999803,0.2387000000477512,0.2468000000119463,0.0,-0.1875,0.0,0.5833333333333334,0.5833333333333334,0.2899000000357716,0.4436500000358023,0.3226500000358214,0.0,0.1999999999999999,0.1999999999999999,0.6111111111111112,1.0,0.4545454545454545,0.8125,0.4583333333333333,,-0.0179,0.24155,0.1333333333333333,0.8333333333333334
BL146,28.000000000000004,7.0,6.0,1.0,2.563103131,1.048801025,-1.028204462,,1.0601485000037438,0.32485,0.25395,1.0801,0.5055,0.967741935483871,1.0,0.1329500000011123,0.2636999999992273,0.2131000000014449,0.25,0.1875,0.1875,0.6388888888888888,0.9166666666666666,0.0147999999970096,0.0027499999981088,0.1917000000030384,0.1333333333333334,0.0666666666666667,-0.1333333333333333,0.7222222222222222,0.9166666666666666,0.6818181818181818,0.8125,0.5,,-0.0055,0.1659,0.0166666666666667,0.6666666666666666
BL147,18.181818181818183,6.0,5.0,0.6923076923076923,5.546442359,3.289707254,0.777747616,,,0.3198,0.35165,0.93475,0.57795,,,-0.0235999999940705,0.0791000000014716,0.0970000000074198,0.0625,0.0,0.125,0.5555555555555556,0.75,,,,,,,,,,,,,,0.2927,0.0166666666666666,0.7777777777777778
BL148,-4.0,8.0,7.0,1.0,8.529781588,1.366021746,-0.439930332,,1.0386145000000246,0.28555,0.23715,0.6824,0.4442,0.8064516129032258,1.0,0.067800000000247,0.1546500000000366,0.2667000000000685,0.0,-0.0625,0.0,0.4722222222222222,1.0,0.0458000000000957,0.0502000000002382,0.2008000000003988,-0.1999999999999999,-0.1999999999999999,-0.8,0.75,1.0,0.9090909090909092,0.8125,0.625,,0.0660499999999999,0.1156999999999999,-0.0499999999999999,1.0
BL149,16.666666666666664,5.0,5.0,0.8461538461538461,5.546442359,2.072866779,-0.58827413,,0.9477575000000118,0.238,0.2485,0.817,0.571,0.7741935483870968,1.0,0.0119999999999804,0.0690000000000004,0.0160000000000088,0.0625,0.1875,0.125,0.6111111111111112,0.5833333333333334,-0.0960000000000036,0.30600000000004,0.2570000000001755,0.0,0.0,0.0,0.6388888888888888,0.8333333333333334,0.6363636363636364,0.375,0.4583333333333333,,0.0304999999999999,0.2990999999999999,0.05,0.6111111111111112
BL150,20.0,6.0,7.0,0.9230769230769232,1.683242467,0.65006186,-0.253347103,,0.8198225000006605,0.2706,0.25355,0.9091,0.9364,0.967741935483871,,0.0408999999761974,0.0942999999523301,0.1694999999999602,-0.125,0.25,0.1875,0.6111111111111112,0.5,-0.0974000000003876,0.1264999999999787,0.0233000000005318,0.0,0.1333333333333333,0.1333333333333333,0.3333333333333333,0.9166666666666666,0.5,0.5,0.4583333333333333,,0.0781,0.2943,0.0666666666666666,0.9444444444444444
BL151,25.925925925925924,5.0,5.0,,8.529781588,0.361943639,3.740490281,,0.5188209999999867,0.4178,0.3828,1.1739,0.7055,0.8387096774193549,0.5,0.2155500000714578,0.3342499999999031,0.18344999992844,0.25,0.25,0.1875,0.5555555555555556,0.75,0.2351999999954301,0.6062999999969634,0.5089999999981885,0.0,0.1333333333333333,0.0666666666666666,0.6666666666666666,0.4166666666666667,0.4545454545454545,0.4375,0.25,,0.0487499999999999,0.2410999999999999,0.0166666666666667,0.8333333333333334
KOR101,-25.0,,,0.3846153846153846,-0.524400513,-1.366021746,-4.518237897,,0.2705385000119265,0.4982,0.57125,1.2514,0.88545,0.8709677419354839,0.8333333333333334,0.0587999997138011,0.2464500002860301,-0.297049999475508,0.0,0.0625,0.125,0.4166666666666667,0.5833333333333334,-0.0026000000001289,0.0163000000002284,0.0291000000005396,-0.1333333333333333,0.0,0.1333333333333333,0.3611111111111111,0.1666666666666666,0.590909091,0.5,0.458333333,,0.09745,0.1988499999999999,0.0,0.7777777777777778
KOR102,-42.85714285714285,5.0,3.0,0.3846153846153846,1.534898669,0.524400513,0.506694206,,0.0837249999523117,0.2973,0.23435,0.97825,0.7666,0.8064516129032258,1.0,0.1152999999523167,0.1002999998331013,-0.4368000000715248,-0.125,0.0625,0.0625,0.4166666666666667,0.4166666666666667,,,,,,,,,0.454545455,0.6875,0.375,,0.1509,0.0800999999999999,0.0999999999999999,0.7777777777777778
KOR103,18.51851851851852,3.0,6.0,0.3846153846153846,-0.524400513,-1.3489795,-4.518237897,,0.0770619999999642,0.3355,0.304,1.116,0.67,0.7096774193548387,0.3333333333333333,-0.0375000000000156,0.0345000000000208,0.2040000000001125,0.1875,0.0625,-0.1875,0.4444444444444444,0.6666666666666666,0.0555000000000092,0.0399999999999565,0.0149999999998797,0.0,0.0,-0.0666666666666666,0.5,0.25,0.590909091,0.6875,0.458333333,,0.008,0.0415,0.0,0.3888888888888889
